PID,NAME,RA,DEC,EPOC
SPLUS,SPLUS-n10s10,10:53:32.3077,-12:11:01.2905,2000.
SPLUS,SPLUS-n10s11,10:59:04.6154,-12:11:01.2905,2000.
SPLUS,SPLUS-n10s12,11:04:36.9231,-12:11:01.2905,2000.
SPLUS,SPLUS-n10s13,11:10:09.2308,-12:11:01.2905,2000.
SPLUS,SPLUS-n10s14,11:15:41.5385,-12:11:01.2905,2000.
SPLUS,SPLUS-n10s15,11:21:13.8462,-12:11:01.2905,2000.
SPLUS,SPLUS-n10s16,11:26:46.1538,-12:11:01.2905,2000.
SPLUS,SPLUS-n10s17,11:32:18.4615,-12:11:01.2905,2000.
SPLUS,SPLUS-n10s18,11:37:50.7692,-12:11:01.2905,2000.
SPLUS,SPLUS-n10s19,11:43:23.0769,-12:11:01.2905,2000.
SPLUS,SPLUS-n10s20,11:48:55.3846,-12:11:01.2905,2000.
SPLUS,SPLUS-n10s21,11:54:27.6923,-12:11:01.2905,2000.
SPLUS,SPLUS-n10s22,12:00:00,-12:11:01.2905,2000.
SPLUS,SPLUS-n10s23,12:05:32.3077,-12:11:01.2905,2000.
SPLUS,SPLUS-n10s24,12:11:04.6154,-12:11:01.2905,2000.
SPLUS,SPLUS-n10s25,12:16:36.9231,-12:11:01.2905,2000.
SPLUS,SPLUS-n10s26,12:22:09.2308,-12:11:01.2905,2000.
SPLUS,SPLUS-n10s27,12:27:41.5385,-12:11:01.2905,2000.
SPLUS,SPLUS-n10s28,12:33:13.8462,-12:11:01.2905,2000.
SPLUS,SPLUS-n10s29,12:38:46.1538,-12:11:01.2905,2000.
SPLUS,SPLUS-n10s30,12:44:18.4615,-12:11:01.2905,2000.
SPLUS,SPLUS-n10s31,12:49:50.7692,-12:11:01.2905,2000.
SPLUS,SPLUS-n10s32,12:55:23.0769,-12:11:01.2905,2000.
SPLUS,SPLUS-n10s33,13:00:55.3846,-12:11:01.2905,2000.
SPLUS,SPLUS-n10s34,13:06:27.6923,-12:11:01.2905,2000.
SPLUS,SPLUS-n10s35,13:12:00,-12:11:01.2905,2000.
SPLUS,SPLUS-n10s36,13:17:32.3077,-12:11:01.2905,2000.
SPLUS,SPLUS-n10s37,13:23:04.6154,-12:11:01.2905,2000.
SPLUS,SPLUS-n10s38,13:28:36.9231,-12:11:01.2905,2000.
SPLUS,SPLUS-n10s39,13:34:09.2308,-12:11:01.2905,2000.
SPLUS,SPLUS-n10s40,13:39:41.5385,-12:11:01.2905,2000.
SPLUS,SPLUS-n10s41,13:45:13.8462,-12:11:01.2905,2000.
SPLUS,SPLUS-n10s42,13:50:46.1538,-12:11:01.2905,2000.
SPLUS,SPLUS-n10s43,13:56:18.4615,-12:11:01.2905,2000.
SPLUS,SPLUS-n10n01,12:00:00,+12:11:01.2905,2000.
SPLUS,SPLUS-n10n02,12:05:32.3077,+12:11:01.2905,2000.
SPLUS,SPLUS-n10n03,12:11:04.6154,+12:11:01.2905,2000.
SPLUS,SPLUS-n10n04,12:16:36.9231,+12:11:01.2905,2000.
SPLUS,SPLUS-n10n05,12:22:09.2308,+12:11:01.2905,2000.
SPLUS,SPLUS-n10n06,12:27:41.5385,+12:11:01.2905,2000.
SPLUS,SPLUS-n10n07,12:33:13.8462,+12:11:01.2905,2000.
SPLUS,SPLUS-n10n08,12:38:46.1538,+12:11:01.2905,2000.
SPLUS,SPLUS-n10n09,12:44:18.4615,+12:11:01.2905,2000.
SPLUS,SPLUS-n10n10,12:49:50.7692,+12:11:01.2905,2000.
SPLUS,SPLUS-n10n11,12:55:23.0769,+12:11:01.2905,2000.
SPLUS,SPLUS-n10n12,13:00:55.3846,+12:11:01.2905,2000.
SPLUS,SPLUS-n10n13,13:06:27.6923,+12:11:01.2905,2000.
SPLUS,SPLUS-n10n14,13:12:00,+12:11:01.2905,2000.
SPLUS,SPLUS-n10n15,13:17:32.3077,+12:11:01.2905,2000.
SPLUS,SPLUS-n10n16,13:23:04.6154,+12:11:01.2905,2000.
SPLUS,SPLUS-n10n17,13:28:36.9231,+12:11:01.2905,2000.
SPLUS,SPLUS-n10n18,13:34:09.2308,+12:11:01.2905,2000.
SPLUS,SPLUS-n10n19,13:39:41.5385,+12:11:01.2905,2000.
SPLUS,SPLUS-n10n20,13:45:13.8462,+12:11:01.2905,2000.
SPLUS,SPLUS-n10n21,13:50:46.1538,+12:11:01.2905,2000.
SPLUS,SPLUS-n10n22,13:56:18.4615,+12:11:01.2905,2000.
SPLUS,SPLUS-n11s01,10:00:27.7992,-13:31:49.6138,2000.
SPLUS,SPLUS-n11s02,10:06:01.39,-13:31:49.6138,2000.
SPLUS,SPLUS-n11s03,10:11:34.9807,-13:31:49.6138,2000.
SPLUS,SPLUS-n11s04,10:17:08.5714,-13:31:49.6138,2000.
SPLUS,SPLUS-n11s05,10:22:42.1622,-13:31:49.6138,2000.
SPLUS,SPLUS-n11s06,10:28:15.7529,-13:31:49.6138,2000.
SPLUS,SPLUS-n11s07,10:33:49.3436,-13:31:49.6138,2000.
SPLUS,SPLUS-n11s08,10:39:22.9344,-13:31:49.6138,2000.
SPLUS,SPLUS-n11s09,10:44:56.5251,-13:31:49.6138,2000.
SPLUS,SPLUS-n11s10,10:50:30.1158,-13:31:49.6138,2000.
SPLUS,SPLUS-n11s11,10:56:03.7066,-13:31:49.6138,2000.
SPLUS,SPLUS-n11s12,11:01:37.2973,-13:31:49.6138,2000.
SPLUS,SPLUS-n11s13,11:07:10.888,-13:31:49.6138,2000.
SPLUS,SPLUS-n11s14,11:12:44.4788,-13:31:49.6138,2000.
SPLUS,SPLUS-n11s15,11:18:18.0695,-13:31:49.6138,2000.
SPLUS,SPLUS-n11s16,11:23:51.6602,-13:31:49.6138,2000.
SPLUS,SPLUS-n11s17,11:29:25.251,-13:31:49.6138,2000.
SPLUS,SPLUS-n11s18,11:34:58.8417,-13:31:49.6138,2000.
SPLUS,SPLUS-n11s19,11:40:32.4324,-13:31:49.6138,2000.
SPLUS,SPLUS-n11s20,11:46:06.0232,-13:31:49.6138,2000.
SPLUS,SPLUS-n11s21,11:51:39.6139,-13:31:49.6138,2000.
SPLUS,SPLUS-n11s22,11:57:13.2046,-13:31:49.6138,2000.
SPLUS,SPLUS-n11s23,12:02:46.7954,-13:31:49.6138,2000.
SPLUS,SPLUS-n11s24,12:08:20.3861,-13:31:49.6138,2000.
SPLUS,SPLUS-n11s25,12:13:53.9768,-13:31:49.6138,2000.
SPLUS,SPLUS-n11s26,12:19:27.5676,-13:31:49.6138,2000.
SPLUS,SPLUS-n11s27,12:25:01.1583,-13:31:49.6138,2000.
SPLUS,SPLUS-n11s28,12:30:34.749,-13:31:49.6138,2000.
SPLUS,SPLUS-n11s29,12:36:08.3398,-13:31:49.6138,2000.
SPLUS,SPLUS-n11s30,12:41:41.9305,-13:31:49.6138,2000.
SPLUS,SPLUS-n11s31,12:47:15.5212,-13:31:49.6138,2000.
SPLUS,SPLUS-n11s32,12:52:49.112,-13:31:49.6138,2000.
SPLUS,SPLUS-n11s33,12:58:22.7027,-13:31:49.6138,2000.
SPLUS,SPLUS-n11s34,13:03:56.2934,-13:31:49.6138,2000.
SPLUS,SPLUS-n11s35,13:09:29.8842,-13:31:49.6138,2000.
SPLUS,SPLUS-n11s36,13:15:03.4749,-13:31:49.6138,2000.
SPLUS,SPLUS-n11s37,13:20:37.0656,-13:31:49.6138,2000.
SPLUS,SPLUS-n11s38,13:26:10.6564,-13:31:49.6138,2000.
SPLUS,SPLUS-n11s39,13:31:44.2471,-13:31:49.6138,2000.
SPLUS,SPLUS-n11s40,13:37:17.8378,-13:31:49.6138,2000.
SPLUS,SPLUS-n11s41,13:42:51.4286,-13:31:49.6138,2000.
SPLUS,SPLUS-n11s42,13:48:25.0193,-13:31:49.6138,2000.
SPLUS,SPLUS-n11s43,13:53:58.61,-13:31:49.6138,2000.
SPLUS,SPLUS-n11s44,13:59:32.2008,-13:31:49.6138,2000.
SPLUS,SPLUS-n11n01,12:02:46.7954,+13:31:49.6138,2000.
SPLUS,SPLUS-n11n02,12:08:20.3861,+13:31:49.6138,2000.
SPLUS,SPLUS-n11n03,12:13:53.9768,+13:31:49.6138,2000.
SPLUS,SPLUS-n11n04,12:19:27.5676,+13:31:49.6138,2000.
SPLUS,SPLUS-n11n05,12:25:01.1583,+13:31:49.6138,2000.
SPLUS,SPLUS-n11n06,12:30:34.749,+13:31:49.6138,2000.
SPLUS,SPLUS-n11n07,12:36:08.3398,+13:31:49.6138,2000.
SPLUS,SPLUS-n11n08,12:41:41.9305,+13:31:49.6138,2000.
SPLUS,SPLUS-n11n09,12:47:15.5212,+13:31:49.6138,2000.
SPLUS,SPLUS-n11n10,12:52:49.112,+13:31:49.6138,2000.
SPLUS,SPLUS-n11n11,12:58:22.7027,+13:31:49.6138,2000.
SPLUS,SPLUS-n11n12,13:03:56.2934,+13:31:49.6138,2000.
SPLUS,SPLUS-n11n13,13:09:29.8842,+13:31:49.6138,2000.
SPLUS,SPLUS-n11n14,13:15:03.4749,+13:31:49.6138,2000.
SPLUS,SPLUS-n11n15,13:20:37.0656,+13:31:49.6138,2000.
SPLUS,SPLUS-n11n16,13:26:10.6564,+13:31:49.6138,2000.
SPLUS,SPLUS-n11n17,13:31:44.2471,+13:31:49.6138,2000.
SPLUS,SPLUS-n11n18,13:37:17.8378,+13:31:49.6138,2000.
SPLUS,SPLUS-n11n19,13:42:51.4286,+13:31:49.6138,2000.
SPLUS,SPLUS-n11n20,13:48:25.0193,+13:31:49.6138,2000.
SPLUS,SPLUS-n11n21,13:53:58.61,+13:31:49.6138,2000.
SPLUS,SPLUS-n11n22,13:59:32.2008,+13:31:49.6138,2000.
SPLUS,SPLUS-n12s01,10:05:08.1712,-14:52:32.935,2000.
SPLUS,SPLUS-n12s02,10:10:44.358,-14:52:32.935,2000.
SPLUS,SPLUS-n12s03,10:16:20.5447,-14:52:32.935,2000.
SPLUS,SPLUS-n12s04,10:21:56.7315,-14:52:32.935,2000.
SPLUS,SPLUS-n12s05,10:27:32.9183,-14:52:32.935,2000.
SPLUS,SPLUS-n12s06,10:33:09.1051,-14:52:32.935,2000.
SPLUS,SPLUS-n12s07,10:38:45.2918,-14:52:32.935,2000.
SPLUS,SPLUS-n12s08,10:44:21.4786,-14:52:32.935,2000.
SPLUS,SPLUS-n12s09,10:49:57.6654,-14:52:32.935,2000.
SPLUS,SPLUS-n12s10,10:55:33.8521,-14:52:32.935,2000.
SPLUS,SPLUS-n12s11,11:01:10.0389,-14:52:32.935,2000.
SPLUS,SPLUS-n12s12,11:06:46.2257,-14:52:32.935,2000.
SPLUS,SPLUS-n12s13,11:12:22.4125,-14:52:32.935,2000.
SPLUS,SPLUS-n12s14,11:17:58.5992,-14:52:32.935,2000.
SPLUS,SPLUS-n12s15,11:23:34.786,-14:52:32.935,2000.
SPLUS,SPLUS-n12s16,11:29:10.9728,-14:52:32.935,2000.
SPLUS,SPLUS-n12s17,11:34:47.1595,-14:52:32.935,2000.
SPLUS,SPLUS-n12s18,11:40:23.3463,-14:52:32.935,2000.
SPLUS,SPLUS-n12s19,11:45:59.5331,-14:52:32.935,2000.
SPLUS,SPLUS-n12s20,11:51:35.7198,-14:52:32.935,2000.
SPLUS,SPLUS-n12s21,11:57:11.9066,-14:52:32.935,2000.
SPLUS,SPLUS-n12s22,12:02:48.0934,-14:52:32.935,2000.
SPLUS,SPLUS-n12s23,12:08:24.2802,-14:52:32.935,2000.
SPLUS,SPLUS-n12s24,12:14:00.4669,-14:52:32.935,2000.
SPLUS,SPLUS-n12s25,12:19:36.6537,-14:52:32.935,2000.
SPLUS,SPLUS-n12s26,12:25:12.8405,-14:52:32.935,2000.
SPLUS,SPLUS-n12s27,12:30:49.0272,-14:52:32.935,2000.
SPLUS,SPLUS-n12s28,12:36:25.214,-14:52:32.935,2000.
SPLUS,SPLUS-n12s29,12:42:01.4008,-14:52:32.935,2000.
SPLUS,SPLUS-n12s30,12:47:37.5875,-14:52:32.935,2000.
SPLUS,SPLUS-n12s31,12:53:13.7743,-14:52:32.935,2000.
SPLUS,SPLUS-n12s32,12:58:49.9611,-14:52:32.935,2000.
SPLUS,SPLUS-n12s33,13:04:26.1479,-14:52:32.935,2000.
SPLUS,SPLUS-n12s34,13:10:02.3346,-14:52:32.935,2000.
SPLUS,SPLUS-n12s35,13:15:38.5214,-14:52:32.935,2000.
SPLUS,SPLUS-n12s36,13:21:14.7082,-14:52:32.935,2000.
SPLUS,SPLUS-n12s37,13:26:50.8949,-14:52:32.935,2000.
SPLUS,SPLUS-n12s38,13:32:27.0817,-14:52:32.935,2000.
SPLUS,SPLUS-n12s39,13:38:03.2685,-14:52:32.935,2000.
SPLUS,SPLUS-n12s40,13:43:39.4553,-14:52:32.935,2000.
SPLUS,SPLUS-n12s41,13:49:15.642,-14:52:32.935,2000.
SPLUS,SPLUS-n12s42,13:54:51.8288,-14:52:32.935,2000.
SPLUS,SPLUS-n12n01,12:02:48.0934,+14:52:32.935,2000.
SPLUS,SPLUS-n12n02,12:08:24.2802,+14:52:32.935,2000.
SPLUS,SPLUS-n12n03,12:14:00.4669,+14:52:32.935,2000.
SPLUS,SPLUS-n12n04,12:19:36.6537,+14:52:32.935,2000.
SPLUS,SPLUS-n12n05,12:25:12.8405,+14:52:32.935,2000.
SPLUS,SPLUS-n12n06,12:30:49.0272,+14:52:32.935,2000.
SPLUS,SPLUS-n12n07,12:36:25.214,+14:52:32.935,2000.
SPLUS,SPLUS-n12n08,12:42:01.4008,+14:52:32.935,2000.
SPLUS,SPLUS-n12n09,12:47:37.5875,+14:52:32.935,2000.
SPLUS,SPLUS-n12n10,12:53:13.7743,+14:52:32.935,2000.
SPLUS,SPLUS-n12n11,12:58:49.9611,+14:52:32.935,2000.
SPLUS,SPLUS-n12n12,13:04:26.1479,+14:52:32.935,2000.
SPLUS,SPLUS-n12n13,13:10:02.3346,+14:52:32.935,2000.
SPLUS,SPLUS-n12n14,13:15:38.5214,+14:52:32.935,2000.
SPLUS,SPLUS-n12n15,13:21:14.7082,+14:52:32.935,2000.
SPLUS,SPLUS-n12n16,13:26:50.8949,+14:52:32.935,2000.
SPLUS,SPLUS-n12n17,13:32:27.0817,+14:52:32.935,2000.
SPLUS,SPLUS-n12n18,13:38:03.2685,+14:52:32.935,2000.
SPLUS,SPLUS-n12n19,13:43:39.4553,+14:52:32.935,2000.
SPLUS,SPLUS-n12n20,13:49:15.642,+14:52:32.935,2000.
SPLUS,SPLUS-n12n21,13:54:51.8288,+14:52:32.935,2000.
SPLUS,SPLUS-n13s01,10:01:52.5,-16:13:10.8504,2000.
SPLUS,SPLUS-n13s02,10:07:30,-16:13:10.8504,2000.
SPLUS,SPLUS-n13s03,10:13:07.5,-16:13:10.8504,2000.
SPLUS,SPLUS-n13s04,10:18:45,-16:13:10.8504,2000.
SPLUS,SPLUS-n13s05,10:24:22.5,-16:13:10.8504,2000.
SPLUS,SPLUS-n13s06,10:30:00,-16:13:10.8504,2000.
SPLUS,SPLUS-n13s07,10:35:37.5,-16:13:10.8504,2000.
SPLUS,SPLUS-n13s08,10:41:15,-16:13:10.8504,2000.
SPLUS,SPLUS-n13s09,10:46:52.5,-16:13:10.8504,2000.
SPLUS,SPLUS-n13s10,10:52:30,-16:13:10.8504,2000.
SPLUS,SPLUS-n13s11,10:58:07.5,-16:13:10.8504,2000.
SPLUS,SPLUS-n13s12,11:03:45,-16:13:10.8504,2000.
SPLUS,SPLUS-n13s13,11:09:22.5,-16:13:10.8504,2000.
SPLUS,SPLUS-n13s14,11:15:00,-16:13:10.8504,2000.
SPLUS,SPLUS-n13s15,11:20:37.5,-16:13:10.8504,2000.
SPLUS,SPLUS-n13s16,11:26:15,-16:13:10.8504,2000.
SPLUS,SPLUS-n13s17,11:31:52.5,-16:13:10.8504,2000.
SPLUS,SPLUS-n13s18,11:37:30,-16:13:10.8504,2000.
SPLUS,SPLUS-n13s19,11:43:07.5,-16:13:10.8504,2000.
SPLUS,SPLUS-n13s20,11:48:45,-16:13:10.8504,2000.
SPLUS,SPLUS-n13s21,11:54:22.5,-16:13:10.8504,2000.
SPLUS,SPLUS-n13s22,12:00:00,-16:13:10.8504,2000.
SPLUS,SPLUS-n14s01,10:00:56.6929,-17:33:43.8263,2000.
SPLUS,SPLUS-n14s02,10:06:36.8504,-17:33:43.8263,2000.
SPLUS,SPLUS-n14s03,10:12:17.0079,-17:33:43.8263,2000.
SPLUS,SPLUS-n14s04,10:17:57.1654,-17:33:43.8263,2000.
SPLUS,SPLUS-n14s05,10:23:37.3228,-17:33:43.8263,2000.
SPLUS,SPLUS-n14s06,10:29:17.4803,-17:33:43.8263,2000.
SPLUS,SPLUS-n14s07,10:34:57.6378,-17:33:43.8263,2000.
SPLUS,SPLUS-n14s08,10:40:37.7953,-17:33:43.8263,2000.
SPLUS,SPLUS-n14s09,10:46:17.9528,-17:33:43.8263,2000.
SPLUS,SPLUS-n14s10,10:51:58.1102,-17:33:43.8263,2000.
SPLUS,SPLUS-n14s11,10:57:38.2677,-17:33:43.8263,2000.
SPLUS,SPLUS-n14s12,11:03:18.4252,-17:33:43.8263,2000.
SPLUS,SPLUS-n14s13,11:08:58.5827,-17:33:43.8263,2000.
SPLUS,SPLUS-n14s14,11:14:38.7402,-17:33:43.8263,2000.
SPLUS,SPLUS-n14s15,11:20:18.8976,-17:33:43.8263,2000.
SPLUS,SPLUS-n14s16,11:25:59.0551,-17:33:43.8263,2000.
SPLUS,SPLUS-n14s17,11:31:39.2126,-17:33:43.8263,2000.
SPLUS,SPLUS-n14s18,11:37:19.3701,-17:33:43.8263,2000.
SPLUS,SPLUS-n14s19,11:42:59.5276,-17:33:43.8263,2000.
SPLUS,SPLUS-n14s20,11:48:39.685,-17:33:43.8263,2000.
SPLUS,SPLUS-n14s21,11:54:19.8425,-17:33:43.8263,2000.
SPLUS,SPLUS-n14s22,12:00:00,-17:33:43.8263,2000.
SPLUS,SPLUS-n15s01,10:00:00,-18:54:11.3951,2000.
SPLUS,SPLUS-n15s02,10:05:42.8571,-18:54:11.3951,2000.
SPLUS,SPLUS-n15s03,10:11:25.7143,-18:54:11.3951,2000.
SPLUS,SPLUS-n15s04,10:17:08.5714,-18:54:11.3951,2000.
SPLUS,SPLUS-n15s05,10:22:51.4286,-18:54:11.3951,2000.
SPLUS,SPLUS-n15s06,10:28:34.2857,-18:54:11.3951,2000.
SPLUS,SPLUS-n15s07,10:34:17.1429,-18:54:11.3951,2000.
SPLUS,SPLUS-n15s08,10:40:00,-18:54:11.3951,2000.
SPLUS,SPLUS-n15s09,10:45:42.8571,-18:54:11.3951,2000.
SPLUS,SPLUS-n15s10,10:51:25.7143,-18:54:11.3951,2000.
SPLUS,SPLUS-n15s11,10:57:08.5714,-18:54:11.3951,2000.
SPLUS,SPLUS-n15s12,11:02:51.4286,-18:54:11.3951,2000.
SPLUS,SPLUS-n15s13,11:08:34.2857,-18:54:11.3951,2000.
SPLUS,SPLUS-n15s14,11:14:17.1429,-18:54:11.3951,2000.
SPLUS,SPLUS-n15s15,11:20:00,-18:54:11.3951,2000.
SPLUS,SPLUS-n15s16,11:25:42.8571,-18:54:11.3951,2000.
SPLUS,SPLUS-n15s17,11:31:25.7143,-18:54:11.3951,2000.
SPLUS,SPLUS-n15s18,11:37:08.5714,-18:54:11.3951,2000.
SPLUS,SPLUS-n15s19,11:42:51.4286,-18:54:11.3951,2000.
SPLUS,SPLUS-n15s20,11:48:34.2857,-18:54:11.3951,2000.
SPLUS,SPLUS-n15s21,11:54:17.1429,-18:54:11.3951,2000.
SPLUS,SPLUS-n15s22,12:00:00,-18:54:11.3951,2000.
SPLUS,SPLUS-n16s01,10:04:48,-20:14:33.5496,2000.
SPLUS,SPLUS-n16s02,10:10:33.6,-20:14:33.5496,2000.
SPLUS,SPLUS-n16s03,10:16:19.2,-20:14:33.5496,2000.
SPLUS,SPLUS-n16s04,10:22:04.8,-20:14:33.5496,2000.
SPLUS,SPLUS-n16s05,10:27:50.4,-20:14:33.5496,2000.
SPLUS,SPLUS-n16s06,10:33:36,-20:14:33.5496,2000.
SPLUS,SPLUS-n16s07,10:39:21.6,-20:14:33.5496,2000.
SPLUS,SPLUS-n16s08,10:45:07.2,-20:14:33.5496,2000.
SPLUS,SPLUS-n16s09,10:50:52.8,-20:14:33.5496,2000.
SPLUS,SPLUS-n16s10,10:56:38.4,-20:14:33.5496,2000.
SPLUS,SPLUS-n16s11,11:02:24,-20:14:33.5496,2000.
SPLUS,SPLUS-n16s12,11:08:09.6,-20:14:33.5496,2000.
SPLUS,SPLUS-n16s13,11:13:55.2,-20:14:33.5496,2000.
SPLUS,SPLUS-n16s14,11:19:40.8,-20:14:33.5496,2000.
SPLUS,SPLUS-n16s15,11:25:26.4,-20:14:33.5496,2000.
SPLUS,SPLUS-n16s16,11:31:12,-20:14:33.5496,2000.
SPLUS,SPLUS-n16s17,11:36:57.6,-20:14:33.5496,2000.
SPLUS,SPLUS-n16s18,11:42:43.2,-20:14:33.5496,2000.
SPLUS,SPLUS-n16s19,11:48:28.8,-20:14:33.5496,2000.
SPLUS,SPLUS-n16s20,11:54:14.4,-20:14:33.5496,2000.
SPLUS,SPLUS-n16s21,12:00:00,-20:14:33.5496,2000.
SPLUS,SPLUS-n17s01,10:03:52.2581,-21:34:50.2935,2000.
SPLUS,SPLUS-n17s02,10:09:40.6452,-21:34:50.2935,2000.
SPLUS,SPLUS-n17s03,10:15:29.0323,-21:34:50.2935,2000.
SPLUS,SPLUS-n17s04,10:21:17.4194,-21:34:50.2935,2000.
SPLUS,SPLUS-n17s05,10:27:05.8065,-21:34:50.2935,2000.
SPLUS,SPLUS-n17s06,10:32:54.1935,-21:34:50.2935,2000.
SPLUS,SPLUS-n17s07,10:38:42.5806,-21:34:50.2935,2000.
SPLUS,SPLUS-n17s08,10:44:30.9677,-21:34:50.2935,2000.
SPLUS,SPLUS-n17s09,10:50:19.3548,-21:34:50.2935,2000.
SPLUS,SPLUS-n17s10,10:56:07.7419,-21:34:50.2935,2000.
SPLUS,SPLUS-n17s11,11:01:56.129,-21:34:50.2935,2000.
SPLUS,SPLUS-n17s12,11:07:44.5161,-21:34:50.2935,2000.
SPLUS,SPLUS-n17s13,11:13:32.9032,-21:34:50.2935,2000.
SPLUS,SPLUS-n17s14,11:19:21.2903,-21:34:50.2935,2000.
SPLUS,SPLUS-n17s15,11:25:09.6774,-21:34:50.2935,2000.
SPLUS,SPLUS-n17s16,11:30:58.0645,-21:34:50.2935,2000.
SPLUS,SPLUS-n17s17,11:36:46.4516,-21:34:50.2935,2000.
SPLUS,SPLUS-n17s18,11:42:34.8387,-21:34:50.2935,2000.
SPLUS,SPLUS-n17s19,11:48:23.2258,-21:34:50.2935,2000.
SPLUS,SPLUS-n17s20,11:54:11.6129,-21:34:50.2935,2000.
SPLUS,SPLUS-n17s21,12:00:00,-21:34:50.2935,2000.
SPLUS,SPLUS-n18s01,10:02:55.6098,-22:55:01.6413,2000.
SPLUS,SPLUS-n18s02,10:08:46.8293,-22:55:01.6413,2000.
SPLUS,SPLUS-n18s03,10:14:38.0488,-22:55:01.6413,2000.
SPLUS,SPLUS-n18s04,10:20:29.2683,-22:55:01.6413,2000.
SPLUS,SPLUS-n18s05,10:26:20.4878,-22:55:01.6413,2000.
SPLUS,SPLUS-n18s06,10:32:11.7073,-22:55:01.6413,2000.
SPLUS,SPLUS-n18s07,10:38:02.9268,-22:55:01.6413,2000.
SPLUS,SPLUS-n18s08,10:43:54.1463,-22:55:01.6413,2000.
SPLUS,SPLUS-n18s09,10:49:45.3659,-22:55:01.6413,2000.
SPLUS,SPLUS-n18s10,10:55:36.5854,-22:55:01.6413,2000.
SPLUS,SPLUS-n18s11,11:01:27.8049,-22:55:01.6413,2000.
SPLUS,SPLUS-n18s12,11:07:19.0244,-22:55:01.6413,2000.
SPLUS,SPLUS-n18s13,11:13:10.2439,-22:55:01.6413,2000.
SPLUS,SPLUS-n18s14,11:19:01.4634,-22:55:01.6413,2000.
SPLUS,SPLUS-n18s15,11:24:52.6829,-22:55:01.6413,2000.
SPLUS,SPLUS-n18s16,11:30:43.9024,-22:55:01.6413,2000.
SPLUS,SPLUS-n18s17,11:36:35.122,-22:55:01.6413,2000.
SPLUS,SPLUS-n18s18,11:42:26.3415,-22:55:01.6413,2000.
SPLUS,SPLUS-n18s19,11:48:17.561,-22:55:01.6413,2000.
SPLUS,SPLUS-n18s20,11:54:08.7805,-22:55:01.6413,2000.
SPLUS,SPLUS-n18s21,12:00:00,-22:55:01.6413,2000.
STRIPE82,STRIPE82_0001,00:00:00,-00:42:00,2000.
STRIPE82,STRIPE82_0002,00:00:00,+00:42:00,2000.
STRIPE82,STRIPE82_0003,00:05:40.1575,-00:42:00,2000.
STRIPE82,STRIPE82_0004,00:05:40.1575,+00:42:00,2000.
STRIPE82,STRIPE82_0005,00:11:20.315,-00:42:00,2000.
STRIPE82,STRIPE82_0006,00:11:20.315,+00:42:00,2000.
STRIPE82,STRIPE82_0007,00:17:00.4724,-00:42:00,2000.
STRIPE82,STRIPE82_0008,00:17:00.4724,+00:42:00,2000.
STRIPE82,STRIPE82_0009,00:22:40.6299,-00:42:00,2000.
STRIPE82,STRIPE82_0010,00:22:40.6299,+00:42:00,2000.
STRIPE82,STRIPE82_0011,00:28:20.7874,-00:42:00,2000.
STRIPE82,STRIPE82_0012,00:28:20.7874,+00:42:00,2000.
STRIPE82,STRIPE82_0013,00:34:00.9449,-00:42:00,2000.
STRIPE82,STRIPE82_0014,00:34:00.9449,+00:42:00,2000.
STRIPE82,STRIPE82_0015,00:39:41.1024,-00:42:00,2000.
STRIPE82,STRIPE82_0016,00:39:41.1024,+00:42:00,2000.
STRIPE82,STRIPE82_0017,00:45:21.2598,-00:42:00,2000.
STRIPE82,STRIPE82_0018,00:45:21.2598,+00:42:00,2000.
STRIPE82,STRIPE82_0019,00:51:01.4173,-00:42:00,2000.
STRIPE82,STRIPE82_0020,00:51:01.4173,+00:42:00,2000.
STRIPE82,STRIPE82_0021,00:56:41.5748,-00:42:00,2000.
STRIPE82,STRIPE82_0022,00:56:41.5748,+00:42:00,2000.
STRIPE82,STRIPE82_0023,01:02:21.7323,-00:42:00,2000.
STRIPE82,STRIPE82_0024,01:02:21.7323,+00:42:00,2000.
STRIPE82,STRIPE82_0025,01:08:01.8898,-00:42:00,2000.
STRIPE82,STRIPE82_0026,01:08:01.8898,+00:42:00,2000.
STRIPE82,STRIPE82_0027,01:13:42.0472,-00:42:00,2000.
STRIPE82,STRIPE82_0028,01:13:42.0472,+00:42:00,2000.
STRIPE82,STRIPE82_0029,01:19:22.2047,-00:42:00,2000.
STRIPE82,STRIPE82_0030,01:19:22.2047,+00:42:00,2000.
STRIPE82,STRIPE82_0031,01:25:02.3622,-00:42:00,2000.
STRIPE82,STRIPE82_0032,01:25:02.3622,+00:42:00,2000.
STRIPE82,STRIPE82_0033,01:30:42.5197,-00:42:00,2000.
STRIPE82,STRIPE82_0034,01:30:42.5197,+00:42:00,2000.
STRIPE82,STRIPE82_0035,01:36:22.6772,-00:42:00,2000.
STRIPE82,STRIPE82_0036,01:36:22.6772,+00:42:00,2000.
STRIPE82,STRIPE82_0037,01:42:02.8346,-00:42:00,2000.
STRIPE82,STRIPE82_0038,01:42:02.8346,+00:42:00,2000.
STRIPE82,STRIPE82_0039,01:47:42.9921,-00:42:00,2000.
STRIPE82,STRIPE82_0040,01:47:42.9921,+00:42:00,2000.
STRIPE82,STRIPE82_0041,01:53:23.1496,-00:42:00,2000.
STRIPE82,STRIPE82_0042,01:53:23.1496,+00:42:00,2000.
STRIPE82,STRIPE82_0043,01:59:03.3071,-00:42:00,2000.
